Word,Word2
leva,leva
levadas,levar
levado,levado
levam,levar
levando,levar
levantado,levantado
levantamento,levantamento
levantamentos,levantamento
levantou,levantar
levar,levar
levará,levar
levaram,levar
leve,leve
levem,levar
levou,levar
lexibilização,
lgbt,LGBT
lgbtq,LGBT
lgbtqfobia,
lgbtqi,
lgfp,LGP
lhe,lhe
lhes,lhe
líbano,
libera,liberar
liberais,liberal
liberal,liberal
liberalismo,liberalismo
liberalização,liberalização
liberalizada,liberalizar
liberalizado,liberalizar
liberalizadoras,liberalizador
liberalizados,liberalizar
liberalizantes,liberalizante
liberalizar,liberalizar
liberatórias,
liberdade,liberdade
liberdades,liberdades
libertação,libertação
libertando,libertar
libertar,libertar
liberte,libertar
libras,
licença,licença
licenças,licença
licenciados,licenciado
licenciamento,licenciamento
licenciamentos,licenciamento
licenciatura,licenciatura
licenciaturas,licenciatura
licitação,licitação
lidam,lidar
lidar,lidar
lideradas,liderar
liderado,liderar
liderança,liderança
liderando,liderar
líderes,líder
life,
liga,liga
ligação,ligação
ligações,ligação
ligadas,ligado
ligado,ligado
ligados,ligado
ligam,ligar
ligando,ligar
ligar,ligar
ligeira,ligeira
ligeiro,ligeiro
ligeiros,ligeiro
limiar,limiar
limiares,limiar
liminar,liminar
liminarmente,liminarmente
limita,limitar
limitação,limitação
limitações,limitação
limitada,limitado
limitadas,limitado
limitado,limitado
limitadora,limitar
limitados,limitado
limitam,limitar
limitando,limitar
limitar,limitar
limitaram,limitar
limitarnos,limitar
limitativo,limitativo
limitava,limitar
limite,limite
limitem,limitar
limites,limites
limitou,limitar
limpa,limpa
limpas,limpar
limpeza,limpeza
limpos,limpo
língua,língua
linguagem,linguagem
línguas,língua
linguística,linguística
linha,linha
linhas,linhas
links,link
líquida,líquida
liquidação,liquidação
liquidadas,liquidado
liquidando,liquidar
liquidar,liquidar
líquidas,
liquidez,liquidez
líquido,líquido
líquidos,líquido
liquidou,liquidar
lis,lis
lisboa,
lisboa–loures–malveira,lourar
lista,lista
listado,listar
listados,listar
listas,lista
literacia,literacia
literária,literário
literatura,literatura
litigância,
litigâncias,
litigantes,litigante
litígio,litígio
litígios,litígio
lítio,lítio
litoral,litoral
litoralizou,
lituânia,lituânio
livrarias,livraria
livre,livre
livreiro,livreiro
livremente,livremente
livres,livre
livro,livro
livros,livros
lixa,lixa
lixo,lixo
lnec,LNEC
lo,lo
lobal,
lobbying,
lóbi,lóbi
lobista,lobista
lobistas,lobista
lobo,lobo
locais,local
local,local
localidades,localidade
localização,localização
localizações,localização
localizadas,localizar
localizados,localizar
localizam,localizar
localizar,localizar
localmente,localmente
locomoção,locomoção
lógica,lógica
lógicas,
logísticas,
logístico,logístico
logísticos,logístico
logo,logo
logro,logro
lojas,loja
londres,
lone,
long,
longa,longa
longas,
longe,longe
longínqua,longínquo
longo,longo
longoprazo,longo
longos,longo
lorenzo,loreno
lorestas,floresta
los,lo
lota,lota
lotas,lota
loteamento,loteamento
loures,lourar
lousã,lousa
lpm,
lucraram,lucrar
lucrativa,lucrativo
lucrativas,lucrativo
lucrativo,lucrativo
lucrativos,lucrativo
lucro,lucro
lucros,lucro
lúdicas,lúdico
lúdico,lúdico
lugar,lugar
lugares,lugar
luís,luís
lusa,luso
lusíadas,lusíada
lusitânia,lusitânia
lusodescendentes,lusodescendente
lusófono,lusófono
luta,luta
lutam,lutar
lutar,lutar
lutas,luta
luvial,
luxemburgo,
luxo,luxo
luz,luz
m,m
m€,
ma,mo
má,má
maastricht,
maca,maca
macau,
maciça,maciço
macroalgas,
madeira,madeira
madrid,
madura,maduro
mãe,mãe
mães,mãe
máfias,máfia
mágica,mágica
magistrados,magistrado
magistratura,magistratura
magistraturas,magistratura
magrebe,magrete
maia,maia
maio,maio
maior,maior
maiorca,
maiores,maiores
maioria,maioria
maiorias,maioria
maioritária,maioritário
maioritariamente,maioritariamente
maioritárias,maioritário
mais,mais
maisvalias,
majoração,majoração
majorações,majoração
majorada,majorar
mal,mal
males,malês
malha,malha
malta,malta
maltratou,maltratar
mama,mama
mamede,
manda,manda
mandatário,mandatário
mandato,mandato
mandatos,mandato
maneira,maneira
manhã,manhã
manifesta,manifesto
manifestações,manifestação
manifestadas,manifestar
manifestado,manifestar
manifestam,manifestar
manifestantes,manifestante
manifestas,manifesto
manipulação,manipulação
manipulando,manipular
maniqueísta,maniqueísta
manobra,manobra
manobras,manobras
mansões,mansão
manta,manta
mantém,manter
mantêm,manter
mantendo,manter
mantenha,mantenha
mantenham,manter
manter,manter
manterá,manter
manterem,manter
manteve,manter
mantevese,
mantida,manter
mantido,manter
mantidos,manter
mantiveram,manter
manuais,manual
manual,manual
manuel,
manuseamento,manuseamento
manutenção,manutenção
mão,mão
mãode,
mãos,mão
mapa,mapa
mapas,mapa
mapeamento,mapeamento
mapear,mapear
maquilhar,maquilhar
máquinas,Máquina
mar,mar
marca,marca
marcação,marcação
marcada,marcado
marcadas,marcado
marcado,marcado
marcador,marcador
marcados,marcado
marcar,marcar
marcas,marca
marcha,marcha
marco,marco
março,março
margem,margem
margens,margem
marginalista,marginal
marginalizadas,marginalizado
maria,
marido,marido
marinha,marinha
marinhas,marinhar
marinhos,marinho
marítima,marítimo
marítimas,marítimo
marítimo,marítimo
marítimos,marítimo
market,
marketing,marketing
markets,
marques,marquês
mas,mas
más,má
masculino,masculino
massa,massa
massacre,massacre
massas,massa
massificação,massificação
massiva,massivo
massivo,massivo
mata,mata
matadouros,matadouro
matas,matar
matemática,matemática
matéria,matéria
materiais,material
material,material
materializa,materializar
materialização,materialização
matérias,matéria
materna,materno
maternidade,maternidade
maternidades,maternidade
materno,materno
matos,mato
matosinhos,matoso
matricial,matricial
matriculam,matricular
matriz,matriz
matrizes,matriz
maturidade,maturidade
mau,mau
maus,maus
mavi,
máxima,máxima
máximas,
maximização,maximização
maximizar,maximizar
máximo,máximo
máximos,máximo
mc,MC
mcdt,MCT
me,me
meados,meados
mecânica,mecânica
mecanismo,mecanismo
mecanismos,mecanismo
mecanizadas,mecanizar
mecenas,mecenas
mecenato,mecenato
mede,medir
media,media
média,média
mediação,mediação
mediadoras,mediador
mediadores,mediador
mediana,mediana
mediano,mediano
mediante,mediante
médias,
mediático,mediático
mediáticos,mediático
mediatizados,mediatizado
médica,médica
medicação,medicação
medicamente,medicamente
medicamento,medicamento
medicamentos,medicamento
médicas,
medicina,medicina
médico,médico
médicos,médico
medida,medida
medidas,medir
medido,medido
medina,
médio,médio
medíocre,medíocre
médios,médio
medir,medir
mediterrâneo,mediterrâneo
medo,medo
mega,mega
megaagrupamentos,
megacentrais,
megaprojetos,megaprojeto
meio,meio
meios,meio
melhor,melhor
melhorada,melhorado
melhorado,melhorado
melhorados,melhorado
melhoramento,melhoramento
melhorando,melhorar
melhorar,melhorar
melhorariam,melhorar
melhorarmos,melhorar
melhore,melhorar
melhores,melhor
melhoria,melhoria
melhorias,melhoria
melides,elidir
mello,
membro,membro
membros,membro
memória,memória
memorialização,
memórias,memórias
mencionados,mencionar
menor,menor
menorca,
menores,menor
menorizam,menorizar
menos,menos
mensagem,mensagem
mensais,mensal
mensal,mensal
mensalidades,mensalidade
menstruação,menstruação
menstrual,menstrual
mensuráveis,mensurável
mental,mental
mentalidades,mentalidade
mente,mente
mentoring,mentoria
mera,mero
meramente,meramente
meras,mero
mercado,mercado
mercadoria,mercadoria
mercadorias,mercadoria
mercadorização,
mercados,mercado
mercantil,mercantil
mercantilização,mercantilização
mercantis,mercantil
mercê,mercê
mercearia,mercearia
mercosur,Mercosul
merece,merecer
merecem,merecer
merecer,merecer
mergulhão,mergulhão
mérito,mérito
meritocracia,meritocracia
méritos,méritos
mero,mero
meros,mero
mês,mês
mesa,Mesa
meses,
mesma,mesmo
mesmas,mesmo
mesmo,mesmo
mesmos,mesmo
mesquita,mesquita
mestrados,mestrado
mestre,mestre
meta,meta
metadados,metadado
metade,metade
metais,metais
metalurgias,metalurgia
metaneiros,metano
metas,meta
meteorológicos,meteorológico
meticulosas,meticuloso
método,método
metodologia,metodologia
métodos,método
métrica,métrica
métricas,
metro,metro
metrobus,
metropolitana,metropolitano
metropolitanas,metropolitano
metropolitano,metropolitano
metropolitanos,metropolitano
metros,metro
mexe,mexer
mexem,mexer
mexer,mexer
mica,mica
micro,micro
microplásticos,microplástico
migrações,migração
migramyths,
migrante,migrante
migrantes,migrante
migratória,migratório
migratório,migratório
miguel,migar
milhão,milhão
milhar,milhar
milionárias,milionário
milionários,milionário
militar,militar
militares,militar
militarismo,militarismo
militarista,militarista
militaristas,militarista
militarização,militarização
militarizado,militarizar
mina,mina
minam,minar
minas,mina
mineira,mineira
mineiro,mineiro
mineração,mineração
minerais,mineral
míngua,míngua
minho,
minifúndio,minifúndio
mínima,mínima
minimamente,minimamente
mínimas,
minimização,minimização
minimizando,minimizar
minimizar,minimizar
mínimo,mínimo
mínimos,mínimo
ministeriais,ministerial
ministério,ministério
ministérios,ministério
ministrada,ministrar
ministradas,ministrar
ministrados,ministrar
ministrar,ministrar
ministrarem,ministrar
ministro,ministro
ministros,ministro
minoritária,minoritário
minoritárias,minoritário
minutas,minutar
minuto,minuto
minutos,minuto
miragens,miragem
miríade,miríade
misericórdia,misericórdia
misericórdias,misericórdia
missão,missão
missing,
missões,missão
mista,misto
mistificação,mistificação
mistura,mistura
misturadoras,misturar
misturam,misturar
mitigação,mitigação
mitigar,mitigar
mitigável,mitigável
mitigue,mitigar
mitiguem,mitigar
mito,mito
mitos,mito
mix,mix
ml,
mn,Mn
mobi,
mobi¬lização,
mobiliário,mobiliário
mobilidade,mobilidade
mobilização,mobilização
mobilizações,mobilização
mobilizam,mobilizar
mobilizando,mobilizar
mobilizar,mobilizar
moçambique,
moção,moção
modal,modal
modalidade,modalidade
modalidades,modalidade
modelo,modelo
modelos,modelo
moderadas,moderado
moderados,moderado
moderna,moderna
modernas,moderno
modernidade,modernidade
modernização,modernização
modernizada,modernizar
modernizando,modernizar
modernizar,modernizar
modernizará,modernizar
moderno,moderno
modernos,modernos
modificação,modificação
modificados,modificar
modificar,modificar
modo,modo
modos,modos
módulos,módulo
moeda,moeda
moedas,moeda
moita,moita
moldam,moldar
moldes,moldes
moléculas,molécula
momento,momento
momentos,momento
mónaco,
monção,monção
monde,mondé
mondego,
monetária,monetário
monetário,monetário
monetários,monetário
monitorização,monitorização
monocultura,monocultura
monoculturas,monocultura
monofuncional,
monoparentais,monoparental
monopólio,monopólio
monopólios,monopólio
monopolista,monopolista
monopolistas,monopolista
monopolizar,monopolizar
montado,montado
montalegre,
montante,montante
montantes,montante
monteiro,monteiro
montepio,montepio
montes,montês
montijo,montijo
montou,montar
montreal,
monumentos,monumento
moptc,
morada,morada
moradia,moradia
moradores,morador
moral,moral
moratória,moratória
mormente,mormente
morosa,moroso
morosidade,morosidade
morosos,moroso
morta,morto
mortalidade,mortalidade
morte,morte
mortes,morte
mortos,morto
mosaicos,mosaico
moscovo,
mostra,mostra
mostram,mostrar
mostrar,mostrar
mostraram,mostrar
